LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,ParameterList
1784,Jul,7,14:03:25,calvisitor-10-105-160-205,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,E57,<*>::prePCIWake - power up complete - took <*> us,"['AppleThunderboltNHIType2', '1']"
1785,Jul,7,14:03:30,calvisitor-10-105-160-205,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated,"['A', 'p', 'p', 'l', 'e', 'C', 'a', 'm', 'I', 'n', ':', ':', 'h', 'a', 'n', 'd', 'l', 'e', 'W', 'a', 'k', 'e', 'E', 'v', 'e', 'n', 't', '_', 'g', 'a', 't', 'e', 'd']"
1786,Jul,7,14:03:45,calvisitor-10-105-160-205,sandboxd,129,[38179],com.apple.Addres(38179) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound <*>,"['com.apple.Addres', '38179', '/private/var/run/mDNSResponder']"
1787,Jul,7,14:07:21,calvisitor-10-105-160-205,com.apple.WebKit.WebContent,32778,,[14:07:21.190] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,E12,[<*>:<*>:<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,"['14', '07', '21.190']"
1788,Jul,7,14:09:44,calvisitor-10-105-160-205,cloudd,326,,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",E303,"SecOSStatusWith error:[<*>] Error Domain=NSOSStatusErrorDomain Code=<*> ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","['-50', '-50']"
1789,Jul,7,14:09:45,calvisitor-10-105-160-205,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.user.501,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent",E306,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.<*>"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent","['9', '4']"
1790,Jul,7,14:19:56,calvisitor-10-105-160-205,syslogd,44,,ASL Sender Statistics,E153,ASL Sender Statistics,"['A', 'S', 'L', ' ', 'S', 'e', 'n', 'd', 'e', 'r', ' ', 'S', 't', 'a', 't', 'i', 's', 't', 'i', 'c', 's']"
1791,Jul,7,14:19:57,calvisitor-10-105-160-205,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c911454f15210b has no prefix,E75,<*>: IPv6 address <*> has no prefix,"['in6_unlink_ifa', '0x77c911454f15210b']"
1792,Jul,7,14:20:52,calvisitor-10-105-160-205,kernel,0,,"ARPT: 771388.849884: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",E144,"ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>","['771388.849884', '900', '30', '10']"
1793,Jul,7,14:33:34,calvisitor-10-105-160-205,syslogd,44,,ASL Sender Statistics,E153,ASL Sender Statistics,"['A', 'S', 'L', ' ', 'S', 'e', 'n', 'd', 'e', 'r', ' ', 'S', 't', 'a', 't', 'i', 's', 't', 'i', 'c', 's']"
1794,Jul,7,14:33:34,calvisitor-10-105-160-205,kernel,0,,Previous sleep cause: 5,E293,Previous sleep cause: <*>,['5']
1795,Jul,7,14:33:34,calvisitor-10-105-160-205,kernel,0,,ARPT: 771393.363637: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,E127,ARPT: <*>: <*>::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,"['771393.363637', 'AirPort_Brcm43xx']"
1796,Jul,7,14:47:12,calvisitor-10-105-160-205,kernel,0,,ARPT: 771456.438849: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],E124,ARPT: <*>: <*>::platformWoWEnable: WWEN[disable],"['771456.438849', 'AirPort_Brcm43xx']"
1797,Jul,7,15:00:50,calvisitor-10-105-160-205,kernel,0,,ARPT: 771516.615152: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],E124,ARPT: <*>: <*>::platformWoWEnable: WWEN[disable],"['771516.615152', 'AirPort_Brcm43xx']"
1798,Jul,7,15:01:07,calvisitor-10-105-160-205,sandboxd,129,[38210],com.apple.Addres(38210) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound <*>,"['com.apple.Addres', '38210', '/private/var/run/mDNSResponder']"
1799,Jul,7,15:01:12,calvisitor-10-105-160-205,sandboxd,129,[38210],com.apple.Addres(38210) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound <*>,"['com.apple.Addres', '38210', '/private/var/run/mDNSResponder']"
1800,Jul,7,15:14:27,calvisitor-10-105-160-205,kernel,0,,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,E109,AirPort: Link Down on awdl0. Reason <*> (Unspecified).,['1']
1801,Jul,7,15:14:27,calvisitor-10-105-160-205,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,E252,<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,"['IOThunderboltSwitch<0>', '0x0', '0x0', '11', '0']"
1802,Jul,7,15:28:00,calvisitor-10-105-160-205,syslogd,44,,ASL Sender Statistics,E153,ASL Sender Statistics,"['A', 'S', 'L', ' ', 'S', 'e', 'n', 'd', 'e', 'r', ' ', 'S', 't', 'a', 't', 'i', 's', 't', 'i', 'c', 's']"
1803,Jul,7,15:28:49,calvisitor-10-105-160-205,kernel,0,,"ARPT: 771631.938256: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': 9235,",E134,"ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,","['771631.938256', '9235']"
1804,Jul,7,16:04:15,calvisitor-10-105-160-205,kernel,0,,AppleCamIn::wakeEventHandlerThread,E121,AppleCamIn::wakeEventHandlerThread,"['A', 'p', 'p', 'l', 'e', 'C', 'a', 'm', 'I', 'n', ':', ':', 'w', 'a', 'k', 'e', 'E', 'v', 'e', 'n', 't', 'H', 'a', 'n', 'd', 'l', 'e', 'r', 'T', 'h', 'r', 'e', 'a', 'd']"
1805,Jul,7,16:04:15,calvisitor-10-105-160-205,kernel,0,,en0: channel changed to 1,E208,en0: channel changed to <*>,['1']
1806,Jul,7,16:04:15,calvisitor-10-105-160-205,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,E44,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,"['-', '[', 'N', 'e', 't', 'w', 'o', 'r', 'k', 'A', 'n', 'a', 'l', 'y', 't', 'i', 'c', 's', 'E', 'n', 'g', 'i', 'n', 'e', ' ', '_', 'w', 'r', 'i', 't', 'e', 'J', 'o', 'u', 'r', 'n', 'a', 'l', 'R', 'e', 'c', 'o', 'r', 'd', ':', 'f', 'r', 'o', 'm', 'C', 'e', 'l', 'l', 'F', 'i', 'n', 'g', 'e', 'r', 'p', 'r', 'i', 'n', 't', ':', 'k', 'e', 'y', ':', 'a', 't', 'L', 'O', 'I', ':', 'o', 'f', 'K', 'i', 'n', 'd', ':', 'l', 'q', 'm', ':', 'i', 's', 'F', 'a', 'u', 'l', 't', 'y', ':', ']', ' ', 'H', 'a', 's', 'h', 'i', 'n', 'g', ' ', 'o', 'f', ' ', 't', 'h', 'e', ' ', 'p', 'r', 'i', 'm', 'a', 'r', 'y', ' ', 'k', 'e', 'y', ' ', 'f', 'a', 'i', 'l', 'e', 'd', '.', ' ', 'D', 'r', 'o', 'p', 'p', 'i', 'n', 'g', ' ', 't', 'h', 'e', ' ', 'j', 'o', 'u', 'r', 'n', 'a', 'l', ' ', 'r', 'e', 'c', 'o', 'r', 'd', '.']"
1807,Jul,7,16:04:15,calvisitor-10-105-160-205,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",E310,"Setting BTCoex Config: <*>:<*>, <*>:<*>, <*>:<*>, <*>:<*>","['enable_2G', '1', 'profile_2g', '0', 'enable_5G', '1', 'profile_5G', '0']"
1808,Jul,7,16:04:16,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 25340 failed: 3 - No network route,E318,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route,"['25340', '3']"
1809,Jul,7,16:04:22,authorMacBook-Pro,netbiosd,38222,,Unable to start NetBIOS name service:,E326,Unable to start NetBIOS name service:,"['U', 'n', 'a', 'b', 'l', 'e', ' ', 't', 'o', ' ', 's', 't', 'a', 'r', 't', ' ', 'N', 'e', 't', 'B', 'I', 'O', 'S', ' ', 'n', 'a', 'm', 'e', ' ', 's', 'e', 'r', 'v', 'i', 'c', 'e', ':']"
1810,Jul,7,16:04:28,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc25354 123.151.10.190:80,E43,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*> <*> <*>:<*>,"['QQ.10018 tc25354 123.151.10.190', '80']"
1811,Jul,7,16:04:44,calvisitor-10-105-161-77,kernel,0,,"ARPT: 771663.085756: wl0: Roamed or switched channel, reason #8, bssid 00:a6:ca:db:93:cc, last RSSI -60",E143,"ARPT: <*>: wl0: Roamed or switched channel, reason #<*>, bssid <*>:<*>:<*>:<*>, last RSSI <*>","['771663.085756', '8', '00', 'a6', 'ca', 'db:93:cc', '-60']"
1812,Jul,7,16:05:37,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Inactive,E165,Captive: CNPluginHandler en0: Inactive,"['C', 'a', 'p', 't', 'i', 'v', 'e', ':', ' ', 'C', 'N', 'P', 'l', 'u', 'g', 'i', 'n', 'H', 'a', 'n', 'd', 'l', 'e', 'r', ' ', 'e', 'n', '0', ':', ' ', 'I', 'n', 'a', 'c', 't', 'i', 'v', 'e']"
1813,Jul,7,16:05:38,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 0c:68:03:d6:c5:1c,E207,en0: BSSID changed to <*>,"['0', 'c', ':', '6', '8', ':', '0', '3', ':', 'd', '6', ':', 'c', '5', ':', '1', 'c']"
1814,Jul,7,16:05:42,calvisitor-10-105-161-77,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated,"['A', 'p', 'p', 'l', 'e', 'C', 'a', 'm', 'I', 'n', ':', ':', 'h', 'a', 'n', 'd', 'l', 'e', 'W', 'a', 'k', 'e', 'E', 'v', 'e', 'n', 't', '_', 'g', 'a', 't', 'e', 'd']"
1815,Jul,7,16:24:10,authorMacBook-Pro,locationd,82,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fb7f0035dc0 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",E285,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}","['-1009', '0x7fb7f0035dc0', '-1009', 'https://gs-loc.apple.com/clls/wloc', 'https://gs-loc.apple.com/clls/wloc', '8', '12', 'https://gs-loc.apple.com/clls/wloc', 'https://gs-loc.apple.com/clls/wloc', '12', '8']"
1816,Jul,7,16:24:11,authorMacBook-Pro,corecaptured,38241,,"CCFile::copyFile fileName is [2017-07-07_16,24,11.442212]-AirPortBrcm4360_Logs-001.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-07_16,24,11.442212]-AirPortBrcm4360_Logs-001.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-07_16,24,11.124183]=AssocFail:sts:2_rsn:0/DriverLogs//[2017-07-07_16,24,11.442212]-AirPortBrcm4360_Logs-001.txt",E174,"CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>","['2017', '07', '07_16', '24', '11.442212', 'AirPortBrcm4360_Logs-001.txt', '/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-07_16,24,11.442212]-AirPortBrcm4360_Logs-001.txt', '/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-07_16,24,11.124183]=AssocFail:sts:2_rsn:0/DriverLogs//[2017-07-07_16,24,11.442212]-AirPortBrcm4360_Logs-001.txt']"
1817,Jul,7,16:24:11,authorMacBook-Pro,corecaptured,38241,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,E176,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,"['C', 'C', 'I', 'O', 'R', 'e', 'p', 'o', 'r', 't', 'e', 'r', 'F', 'o', 'r', 'm', 'a', 't', 't', 'e', 'r', ':', ':', 'r', 'e', 'f', 'r', 'e', 's', 'h', 'S', 'u', 'b', 's', 'c', 'r', 'i', 'p', 't', 'i', 'o', 'n', 's', 'F', 'r', 'o', 'm', 'S', 't', 'r', 'e', 'a', 'm', 'R', 'e', 'g', 'i', 's', 't', 'r', 'y', ' ', 'c', 'l', 'e', 'a', 'r', 'i', 'n', 'g', ' ', 'o', 'u', 't', ' ', 'a', 'n', 'y', ' ', 'p', 'r', 'e', 'v', 'i', 'o', 'u', 's', ' ', 's', 'u', 'b', 's', 'c', 'r', 'i', 'p', 't', 'i', 'o', 'n', 's']"
1818,Jul,7,16:24:16,authorMacBook-Pro,corecaptured,38241,,"CCFile::captureLog Received Capture notice id: 1499469856.145137, reason = AssocFail:sts:2_rsn:0",E169,"CCFile::captureLog Received Capture notice id: <*>, reason = AssocFail:sts:<NUM>_rsn:<NUM>","['1499469856.145137', '2', '2', '', '0', '0', '']"
1819,Jul,7,16:24:16,authorMacBook-Pro,corecaptured,38241,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,E176,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,"['C', 'C', 'I', 'O', 'R', 'e', 'p', 'o', 'r', 't', 'e', 'r', 'F', 'o', 'r', 'm', 'a', 't', 't', 'e', 'r', ':', ':', 'r', 'e', 'f', 'r', 'e', 's', 'h', 'S', 'u', 'b', 's', 'c', 'r', 'i', 'p', 't', 'i', 'o', 'n', 's', 'F', 'r', 'o', 'm', 'S', 't', 'r', 'e', 'a', 'm', 'R', 'e', 'g', 'i', 's', 't', 'r', 'y', ' ', 'c', 'l', 'e', 'a', 'r', 'i', 'n', 'g', ' ', 'o', 'u', 't', ' ', 'a', 'n', 'y', ' ', 'p', 'r', 'e', 'v', 'i', 'o', 'u', 's', ' ', 's', 'u', 'b', 's', 'c', 'r', 'i', 'p', 't', 'i', 'o', 'n', 's']"
1820,Jul,7,16:24:18,authorMacBook-Pro,corecaptured,38241,,Received Capture Event,E294,Received Capture Event,"['R', 'e', 'c', 'e', 'i', 'v', 'e', 'd', ' ', 'C', 'a', 'p', 't', 'u', 'r', 'e', ' ', 'E', 'v', 'e', 'n', 't']"
1821,Jul,7,16:24:23,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,E41,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,"['-', '[', 'N', 'E', 'T', 'C', 'l', 'i', 'e', 'n', 't', 'C', 'o', 'n', 'n', 'e', 'c', 't', 'i', 'o', 'n', ' ', 'e', 'f', 'f', 'e', 'c', 't', 'i', 'v', 'e', 'B', 'u', 'n', 'd', 'l', 'e', 'I', 'D', ']', ' ', 'u', 's', 'i', 'n', 'g', ' ', 'p', 'r', 'o', 'c', 'e', 's', 's', ' ', 'n', 'a', 'm', 'e', ' ', 'a', 'p', 's', 'd', ' ', 'a', 's', ' ', 'b', 'u', 'n', 'd', 'l', 'e', ' ', 'I', 'D', ' ', '(', 't', 'h', 'i', 's', ' ', 'i', 's', ' ', 'e', 'x', 'p', 'e', 'c', 't', 'e', 'd', ' ', 'f', 'o', 'r', ' ', 'd', 'a', 'e', 'm', 'o', 'n', 's', ' ', 'w', 'i', 't', 'h', 'o', 'u', 't', ' ', 'b', 'u', 'n', 'd', 'l', 'e', ' ', 'I', 'D']"
1822,Jul,7,16:24:43,authorMacBook-Pro,QQ,10018,,############################## _getSysMsgList,E1,############################## _getSysMsgList,"['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', ' ', '_', 'g', 'e', 't', 'S', 'y', 's', 'M', 's', 'g', 'L', 'i', 's', 't']"
1823,Jul,7,16:24:49,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,38247,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['3']
1824,Jul,7,16:45:57,authorMacBook-Pro,WindowServer,184,,CGXDisplayDidWakeNotification [771797848593539]: posting kCGSDisplayDidWake,E184,CGXDisplayDidWakeNotification [<*>]: posting kCGSDisplayDidWake,"['7', '7', '1', '7', '9', '7', '8', '4', '8', '5', '9', '3', '5', '3', '9']"
1825,Jul,7,16:46:23,calvisitor-10-105-160-85,com.apple.AddressBook.InternetAccountsBridge,38259,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['3']
1826,Jul,7,16:49:57,calvisitor-10-105-160-85,locationd,82,,Location icon should now be in state 'Inactive',E259,Location icon should now be in state 'Inactive',"['L', 'o', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'i', 'c', 'o', 'n', ' ', 's', 'h', 'o', 'u', 'l', 'd', ' ', 'n', 'o', 'w', ' ', 'b', 'e', ' ', 'i', 'n', ' ', 's', 't', 'a', 't', 'e', ' ', ""'"", 'I', 'n', 'a', 'c', 't', 'i', 'v', 'e', ""'""]"
1827,Jul,7,16:53:53,calvisitor-10-105-160-85,com.apple.SecurityServer,80,,Session 102106 destroyed,E309,Session <*> destroyed,"['1', '0', '2', '1', '0', '6']"
1828,Jul,7,16:57:09,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,32778,,[16:57:09.235] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,E12,[<*>:<*>:<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,"['16', '57', '09.235']"
1829,Jul,7,16:59:44,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,E256,KeychainGetICDPStatus: keychain: <*>,"['-', '2', '5', '3', '0', '0']"
1830,Jul,7,17:15:46,calvisitor-10-105-160-85,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.38405,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",E283,"Path not allowed in target domain: type = pid, path = <*> error = <*>: The specified service did not ship in the requestor's bundle, origin = <*>","['/System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper', '147', '/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc']"
1831,Jul,7,17:20:30,calvisitor-10-105-160-85,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,E305,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,"['4', '4', '5']"
1832,Jul,7,17:30:00,calvisitor-10-105-160-85,kernel,0,,Sandbox: QuickLookSatelli(38418) deny(1) mach-lookup com.apple.networkd,E299,Sandbox: <*>(<*>) deny(<*>) mach-lookup <*>,"['QuickLookSatelli', '38418', '1', 'com.apple.networkd']"
1833,Jul,7,17:30:00,calvisitor-10-105-160-85,QuickLookSatellite,38418,,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace: [x86_64] libnetcore-583.50.1 0 libsystem_network.dylib 0x00007fff92fabde9 __nw_create_backtrace_string + 123 1 libsystem_network.dylib 0x00007fff92fc289f nw_path_evaluator_start_helper_connection + 196 2 libdispatch.dylib 0x00007fff980fa93d _dispatch_call_block_and_release + 12 3 libdispatch.dylib 0x00007fff980ef40b _dispatch_client_callout + 8 4 libdispatch.dylib 0x00007fff980f403b _dispatch_queue_drain + 754 5 libdispatch.dylib 0x00007fff980fa707 _dispatch_queue_invoke + 549 6 libdispatch.dylib 0x00007fff980f2d53 _dispatch_root_queue_drain + 538 7 libdispatch.dylib 0x00007fff980f2b00 _dispatch_worker_thread3 + 91 8 libsystem_pthread.dylib 0x00007fff8ebc44de _pthread_wqthread + 1129 9 libsystem_pthread.dylib 0x00007fff8ebc2341 start_wqthread + 13",E277,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace: [<*>] libnetcore-<*> <*> libsystem_network.dylib <*> __nw_create_backtrace_string + <*> <*> libsystem_network.dylib <*> nw_path_evaluator_start_helper_connection + <*> <*> libdispatch.dylib <*> _dispatch_call_block_and_release + <*> <*> libdispatch.dylib <*> _dispatch_client_callout + <*> <*> libdispatch.dylib <*> _dispatch_queue_drain + <*> <*> libdispatch.dylib <*> _dispatch_queue_invoke + <*> <*> libdispatch.dylib <*> _dispatch_root_queue_drain + <*> <*> libdispatch.dylib <*> <*> + <*> <*> libsystem_pthread.dylib <*> _pthread_wqthread + <*> <*> libsystem_pthread.dylib <*> start_wqthread + <*>","['x86_64', '583.50.1 0 ', '0x00007fff92fabde9', '123 1 ', '0x00007fff92fc289f', '196 2 ', '0x00007fff980fa93d', '12 3 ', '0x00007fff980ef40b', '8 4 ', '0x00007fff980f403b', '754 5 ', '0x00007fff980fa707', '549 6 ', '0x00007fff980f2d53', '538 7 ', '0x00007fff980f2b00 _dispatch_worker_thread3 ', '91 8 ', '0x00007fff8ebc44de', '1129 9 ', '0x00007fff8ebc2341', '13']"
1834,Jul,7,17:34:51,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: status: off,E257,KeychainGetICDPStatus: status: off,"['K', 'e', 'y', 'c', 'h', 'a', 'i', 'n', 'G', 'e', 't', 'I', 'C', 'D', 'P', 'S', 't', 'a', 't', 'u', 's', ':', ' ', 's', 't', 'a', 't', 'u', 's', ':', ' ', 'o', 'f', 'f']"
1835,Jul,7,17:45:26,calvisitor-10-105-160-85,loginwindow,94,,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.",E193,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=<*> in environment to log backtraces.",['1']
1836,Jul,7,18:02:24,calvisitor-10-105-160-85,kernel,0,,RTC: PowerByCalendarDate setting ignored,E296,RTC: PowerByCalendarDate setting ignored,"['R', 'T', 'C', ':', ' ', 'P', 'o', 'w', 'e', 'r', 'B', 'y', 'C', 'a', 'l', 'e', 'n', 'd', 'a', 'r', 'D', 'a', 't', 'e', ' ', 's', 'e', 't', 't', 'i', 'n', 'g', ' ', 'i', 'g', 'n', 'o', 'r', 'e', 'd']"
1837,Jul,7,18:02:24,calvisitor-10-105-160-85,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,E252,<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,"['IOThunderboltSwitch<0>', '0x0', '0x0', '12', '0']"
1838,Jul,7,18:02:49,calvisitor-10-105-160-85,kernel,0,,Sandbox: com.apple.Addres(38449) deny(1) network-outbound /private/var/run/mDNSResponder,E300,Sandbox: <*>(<*>) deny(<*>) network-outbound <*>,"['com.apple.Addres', '38449', '1', '/private/var/run/mDNSResponder']"
1839,Jul,7,18:09:40,calvisitor-10-105-160-85,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,"['0', 'x', 'E', '0', '0', '0', '0', '3', '4', '0']"
1840,Jul,7,18:09:40,calvisitor-10-105-160-85,kernel,0,,en0: channel changed to 1,E208,en0: channel changed to <*>,['1']
1841,Jul,7,18:09:40,authorMacBook-Pro,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),E33,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (<*>),"['0', 'x', '0', '1']"
1842,Jul,7,18:09:41,authorMacBook-Pro,cdpd,11807,,Saw change in network reachability (isReachable=0),E301,Saw change in network reachability (isReachable=<*>),['0']
1843,Jul,7,18:09:46,authorMacBook-Pro,corecaptured,38453,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,E173,CCFile::captureLogRun() Exiting CCFile::captureLogRun,"['C', 'C', 'F', 'i', 'l', 'e', ':', ':', 'c', 'a', 'p', 't', 'u', 'r', 'e', 'L', 'o', 'g', 'R', 'u', 'n', '(', ')', ' ', 'E', 'x', 'i', 't', 'i', 'n', 'g', ' ', 'C', 'C', 'F', 'i', 'l', 'e', ':', ':', 'c', 'a', 'p', 't', 'u', 'r', 'e', 'L', 'o', 'g', 'R', 'u', 'n']"
1844,Jul,7,18:10:00,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 40 seconds. Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['Safari.SafeBrowsing.Update', '40']"
