LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,ParameterList
1446,Jul,17,12:30:57,combo,ftpd,24205,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:57 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 12', '30', '57 2005']"
1447,Jul,17,12:30:57,combo,ftpd,24206,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:57 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 12', '30', '57 2005']"
1448,Jul,17,12:30:58,combo,ftpd,24207,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:58 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 12', '30', '58 2005']"
1449,Jul,17,12:30:58,combo,ftpd,24208,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:58 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 12', '30', '58 2005']"
1450,Jul,17,12:30:58,combo,ftpd,24209,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:58 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 12', '30', '58 2005']"
1451,Jul,17,12:30:59,combo,ftpd,24210,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 12', '30', '59 2005']"
1452,Jul,17,12:30:59,combo,ftpd,24211,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 12', '30', '59 2005']"
1453,Jul,17,12:30:59,combo,ftpd,24212,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 12', '30', '59 2005']"
1454,Jul,17,12:31:00,combo,ftpd,24213,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:31:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 12', '31', '00 2005']"
1455,Jul,17,12:31:04,combo,ftpd,24214,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:31:04 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 12', '31', '04 2005']"
1456,Jul,17,14:02:39,combo,ftpd,24356,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:39 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '39 2005']"
1457,Jul,17,14:02:43,combo,ftpd,24357,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:43 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '43 2005']"
1458,Jul,17,14:02:43,combo,ftpd,24358,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:43 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '43 2005']"
1459,Jul,17,14:02:44,combo,ftpd,24359,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '44 2005']"
1460,Jul,17,14:02:47,combo,ftpd,24360,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:47 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '47 2005']"
1461,Jul,17,14:02:48,combo,ftpd,24361,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:48 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '48 2005']"
1462,Jul,17,14:02:49,combo,ftpd,24362,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '49 2005']"
1463,Jul,17,14:02:49,combo,ftpd,24363,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '49 2005']"
1464,Jul,17,14:02:49,combo,ftpd,24364,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '49 2005']"
1465,Jul,17,14:02:49,combo,ftpd,24365,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '49 2005']"
1466,Jul,17,14:02:54,combo,ftpd,24366,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '54 2005']"
1467,Jul,17,14:02:54,combo,ftpd,24367,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '54 2005']"
1468,Jul,17,14:02:54,combo,ftpd,24368,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '54 2005']"
1469,Jul,17,14:02:55,combo,ftpd,24369,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:55 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '55 2005']"
1470,Jul,17,14:02:57,combo,ftpd,24370,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:57 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '57 2005']"
1471,Jul,17,14:02:59,combo,ftpd,24371,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '59 2005']"
1472,Jul,17,14:02:59,combo,ftpd,24372,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '02', '59 2005']"
1473,Jul,17,14:03:00,combo,ftpd,24373,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '03', '00 2005']"
1474,Jul,17,14:03:00,combo,ftpd,24374,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '03', '00 2005']"
1475,Jul,17,14:03:00,combo,ftpd,24375,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '03', '00 2005']"
1476,Jul,17,14:03:04,combo,ftpd,24376,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:04 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '03', '04 2005']"
1477,Jul,17,14:03:04,combo,ftpd,24377,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:04 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '03', '04 2005']"
1478,Jul,17,14:03:05,combo,ftpd,24378,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:05 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', 'host8.topspot.net', 'Sun Jul 17 14', '03', '05 2005']"
1479,Jul,17,15:09:15,combo,ftpd,24465,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1480,Jul,17,15:09:15,combo,ftpd,24466,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1481,Jul,17,15:09:15,combo,ftpd,24467,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1482,Jul,17,15:09:15,combo,ftpd,24468,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1483,Jul,17,15:09:15,combo,ftpd,24469,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1484,Jul,17,15:09:15,combo,ftpd,24470,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1485,Jul,17,15:09:15,combo,ftpd,24471,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1486,Jul,17,15:09:15,combo,ftpd,24473,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1487,Jul,17,15:09:15,combo,ftpd,24474,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1488,Jul,17,15:09:15,combo,ftpd,24475,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1489,Jul,17,15:09:15,combo,ftpd,24472,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1490,Jul,17,15:09:15,combo,ftpd,24477,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1491,Jul,17,15:09:15,combo,ftpd,24478,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1492,Jul,17,15:09:15,combo,ftpd,24476,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1493,Jul,17,15:09:15,combo,ftpd,24480,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1494,Jul,17,15:09:15,combo,ftpd,24479,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1495,Jul,17,15:09:15,combo,ftpd,24481,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1496,Jul,17,15:09:15,combo,ftpd,24482,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '15 2005']"
1497,Jul,17,15:09:16,combo,ftpd,24483,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '16 2005']"
1498,Jul,17,15:09:16,combo,ftpd,24484,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '16 2005']"
1499,Jul,17,15:09:16,combo,ftpd,24485,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '16 2005']"
1500,Jul,17,15:09:16,combo,ftpd,24486,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '16 2005']"
1501,Jul,17,15:09:17,combo,ftpd,24487,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:17 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', 'dsl-Chn-static-059.45.101.203.touchtelindia.net', 'Sun Jul 17 15', '09', '17 2005']"
1502,Jul,17,21:23:20,combo,ftpd,25038,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1503,Jul,17,21:23:20,combo,ftpd,25028,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1504,Jul,17,21:23:20,combo,ftpd,25029,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1505,Jul,17,21:23:20,combo,ftpd,25035,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1506,Jul,17,21:23:20,combo,ftpd,25030,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1507,Jul,17,21:23:20,combo,ftpd,25039,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1508,Jul,17,21:23:20,combo,ftpd,25040,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1509,Jul,17,21:23:20,combo,ftpd,25031,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1510,Jul,17,21:23:20,combo,ftpd,25041,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1511,Jul,17,21:23:20,combo,ftpd,25032,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1512,Jul,17,21:23:20,combo,ftpd,25042,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1513,Jul,17,21:23:20,combo,ftpd,25033,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1514,Jul,17,21:23:20,combo,ftpd,25043,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1515,Jul,17,21:23:20,combo,ftpd,25034,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1516,Jul,17,21:23:20,combo,ftpd,25036,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1517,Jul,17,21:23:20,combo,ftpd,25037,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '20 2005']"
1518,Jul,17,21:23:23,combo,ftpd,25044,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:23 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '23 2005']"
1519,Jul,17,21:23:24,combo,ftpd,25045,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '24 2005']"
1520,Jul,17,21:23:24,combo,ftpd,25046,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '24 2005']"
1521,Jul,17,21:23:24,combo,ftpd,25047,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '24 2005']"
1522,Jul,17,21:23:24,combo,ftpd,25048,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '24 2005']"
1523,Jul,17,21:23:24,combo,ftpd,25049,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '24 2005']"
1524,Jul,17,21:23:24,combo,ftpd,25050,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '24 2005']"
1525,Jul,17,23:21:50,combo,ftpd,25217,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:50 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '50 2005']"
1526,Jul,17,23:21:54,combo,ftpd,25218,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']"
1527,Jul,17,23:21:54,combo,ftpd,25219,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']"
1528,Jul,17,23:21:54,combo,ftpd,25220,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']"
1529,Jul,17,23:21:54,combo,ftpd,25221,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']"
1530,Jul,17,23:21:54,combo,ftpd,25222,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']"
1531,Jul,17,23:21:54,combo,ftpd,25223,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']"
1532,Jul,17,23:21:54,combo,ftpd,25225,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']"
