LineId,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
1824,20171224-0:2:0:169,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1825,20171224-0:3:0:124,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1826,20171224-0:4:0:136,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1827,20171224-0:5:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1828,20171224-0:5:22:473,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1829,20171224-0:5:22:478,Step_LSC,30002312,onExtend:1514045123000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '1', '2', '3', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1830,20171224-0:5:22:774,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33450764,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514044740000', '0', '549659', '8661', '16256', '33450764']"
1831,20171224-0:5:22:774,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045040000##0##549659##8661##16256##33767093,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '0', '4', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '3', '7', '6', '7', '0', '9', '3']"
1832,20171224-0:5:22:779,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1833,20171224-0:5:22:779,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1834,20171224-0:6:0:153,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1835,20171224-0:6:16:562,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1836,20171224-0:6:16:574,Step_LSC,30002312,onExtend:1514045177000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '1', '7', '7', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1837,20171224-0:6:16:863,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045040000##0##549659##8661##16256##33767093,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045040000', '0', '549659', '8661', '16256', '33767093']"
1838,20171224-0:6:16:864,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045100000##0##549659##8661##16256##33821183,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '1', '0', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '3', '8', '2', '1', '1', '8', '3']"
1839,20171224-0:6:16:871,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1840,20171224-0:6:16:871,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1841,20171224-0:7:0:125,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1842,20171224-0:7:2:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1843,20171224-0:7:2:150,Step_LSC,30002312,onExtend:1514045222000 0 0 5,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '2', '2', '2', '0', '0', '0', ' ', '0', ' ', '0', ' ', '5']"
1844,20171224-0:7:2:439,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045100000##0##549659##8661##16256##33821183,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045100000', '0', '549659', '8661', '16256', '33821183']"
1845,20171224-0:7:2:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33866758,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '1', '6', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '3', '8', '6', '6', '7', '5', '8']"
1846,20171224-0:7:2:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1847,20171224-0:7:2:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1848,20171224-0:7:4:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1849,20171224-0:7:4:153,Step_LSC,30002312,onExtend:1514045224000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '2', '2', '4', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1850,20171224-0:7:4:439,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33866758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045160000', '0', '549659', '8661', '16256', '33866758']"
1851,20171224-0:7:4:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33868758,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '1', '6', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '3', '8', '6', '8', '7', '5', '8']"
1852,20171224-0:7:4:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1853,20171224-0:7:4:447,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1854,20171224-0:7:20:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1855,20171224-0:7:20:149,Step_LSC,30002312,onExtend:1514045240000 0 0 5,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '2', '4', '0', '0', '0', '0', ' ', '0', ' ', '0', ' ', '5']"
1856,20171224-0:7:20:438,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33868758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045160000', '0', '549659', '8661', '16256', '33868758']"
1857,20171224-0:7:20:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33884757,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '1', '6', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '3', '8', '8', '4', '7', '5', '7']"
1858,20171224-0:7:20:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1859,20171224-0:7:20:444,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1860,20171224-0:7:21:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1861,20171224-0:7:21:149,Step_LSC,30002312,onExtend:1514045241000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '2', '4', '1', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1862,20171224-0:7:21:439,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33884757,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045160000', '0', '549659', '8661', '16256', '33884757']"
1863,20171224-0:7:21:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33885759,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '1', '6', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '3', '8', '8', '5', '7', '5', '9']"
1864,20171224-0:7:21:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1865,20171224-0:7:21:447,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1866,20171224-0:8:0:141,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1867,20171224-0:9:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1868,20171224-0:9:4:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1869,20171224-0:9:4:148,Step_LSC,30002312,onExtend:1514045344000 0 0 5,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '3', '4', '4', '0', '0', '0', ' ', '0', ' ', '0', ' ', '5']"
1870,20171224-0:9:4:440,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33885759,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045160000', '0', '549659', '8661', '16256', '33885759']"
1871,20171224-0:9:4:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33988760,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '2', '8', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '3', '9', '8', '8', '7', '6', '0']"
1872,20171224-0:9:4:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1873,20171224-0:9:4:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1874,20171224-0:9:6:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1875,20171224-0:9:6:148,Step_LSC,30002312,onExtend:1514045346000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '3', '4', '6', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1876,20171224-0:9:6:442,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##33988760,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045280000', '0', '549659', '8661', '16256', '33988760']"
1877,20171224-0:9:6:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33990761,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '2', '8', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '3', '9', '9', '0', '7', '6', '1']"
1878,20171224-0:9:6:450,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1879,20171224-0:9:6:450,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1880,20171224-0:9:34:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1881,20171224-0:9:34:153,Step_LSC,30002312,onExtend:1514045374000 0 0 5,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '3', '7', '4', '0', '0', '0', ' ', '0', ' ', '0', ' ', '5']"
1882,20171224-0:9:34:439,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##33990761,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045280000', '0', '549659', '8661', '16256', '33990761']"
1883,20171224-0:9:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34018758,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '2', '8', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '4', '0', '1', '8', '7', '5', '8']"
1884,20171224-0:9:34:446,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1885,20171224-0:9:34:446,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1886,20171224-0:9:35:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1887,20171224-0:9:35:148,Step_LSC,30002312,onExtend:1514045375000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '3', '7', '5', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1888,20171224-0:9:35:440,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##34018758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045280000', '0', '549659', '8661', '16256', '34018758']"
1889,20171224-0:9:35:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34019759,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '2', '8', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '4', '0', '1', '9', '7', '5', '9']"
1890,20171224-0:9:35:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1891,20171224-0:9:35:448,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1892,20171224-0:10:0:183,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1893,20171224-0:10:9:136,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1894,20171224-0:10:9:143,Step_LSC,30002312,onExtend:1514045409000 0 0 5,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '4', '0', '9', '0', '0', '0', ' ', '0', ' ', '0', ' ', '5']"
1895,20171224-0:10:9:438,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##34019759,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045280000', '0', '549659', '8661', '16256', '34019759']"
1896,20171224-0:10:9:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34053757,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '3', '4', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '4', '0', '5', '3', '7', '5', '7']"
1897,20171224-0:10:9:443,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1898,20171224-0:10:9:443,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1899,20171224-0:10:10:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1900,20171224-0:10:10:148,Step_LSC,30002312,onExtend:1514045410000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '4', '1', '0', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1901,20171224-0:10:10:439,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34053757,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045340000', '0', '549659', '8661', '16256', '34053757']"
1902,20171224-0:10:10:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34054759,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '3', '4', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '4', '0', '5', '4', '7', '5', '9']"
1903,20171224-0:10:10:446,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1904,20171224-0:10:10:446,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1905,20171224-0:10:42:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1906,20171224-0:10:42:149,Step_LSC,30002312,onExtend:1514045442000 0 0 5,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '4', '4', '2', '0', '0', '0', ' ', '0', ' ', '0', ' ', '5']"
1907,20171224-0:10:42:438,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34054759,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045340000', '0', '549659', '8661', '16256', '34054759']"
1908,20171224-0:10:42:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34086757,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '3', '4', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '4', '0', '8', '6', '7', '5', '7']"
1909,20171224-0:10:42:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1910,20171224-0:10:42:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1911,20171224-0:10:43:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1912,20171224-0:10:43:153,Step_LSC,30002312,onExtend:1514045443000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '4', '4', '3', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1913,20171224-0:10:43:440,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34086757,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045340000', '0', '549659', '8661', '16256', '34086757']"
1914,20171224-0:10:43:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34087759,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '3', '4', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '4', '0', '8', '7', '7', '5', '9']"
1915,20171224-0:10:43:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1916,20171224-0:10:43:448,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1917,20171224-0:11:0:122,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1918,20171224-0:11:56:143,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1919,20171224-0:11:56:151,Step_LSC,30002312,onExtend:1514045516000 0 0 5,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '5', '1', '6', '0', '0', '0', ' ', '0', ' ', '0', ' ', '5']"
1920,20171224-0:11:56:445,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34087759,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045340000', '0', '549659', '8661', '16256', '34087759']"
